1G_TE,952017814
2A_SA,952024582
2A_SA,952018518
2A_SA,951638438
2A_SA,952020102
2A_SA,952011382
2A_SA,952039478
2A_SA,952224806
2A_SA,951748294
2A_SA,952163126
2A_SA,952054038
2A_SA,951747638
2B_ES,952224278
2B_ES,952218854
2B_ES,951747494
2B_ES,951636886
2B_ES,951729606
2B_ES,951938182
2B_ES,951722022
2B_ES,951729878
2B_ES,951721958
2B_ES,951729942
2B_ES,952225414
2C_NA,952012406
2C_NA,952156486
2C_NA,952018054
2C_NA,952018246
2C_NA,952060630
2C_NA,952163638
2C_NA,952017750
2C_NA,952025702
2C_NA,951747622
2C_NA,952163734
2C_NA,951747510
2C_NA,951944310
2C_NA,952059062
2C_NA,951729686
2C_NA,952225318
2C_TE,952218470
2C_TE,951637238
2C_TE,951944678
2C_TE,952108838
2C_TE,952156374
2C_TE,951936870
2C_TE,951636678
2C_TE,952053462
2C_TE,952162598
2C_TE,952025206
2C_TE,952223142
2C_TE,952053382
2C_TE,951747926
2C_TE,952225782
2C_TE,952162582
2C_TE,951722054
2D_TE,536956870
2D_TE,537059686
2D_TE,952217110
2D_TE,537020134
2D_TE,537041446
2D_TE,537010150
2D_TE,537058998
2D_TE,536953334
2D_TE,537052646
2D_TE,537020678
2D_TE,952164054
2D_TE,537011190
2D_TE,537030054
2D_TE,537058022
2D_TE,536955958
2D_TE,537058678
2D_TE,537019206
2D_TE,537041414
2D_TE,536956230
2D_TE,536956790
2D_TE,536955126
2D_TE,537444246
2D_TE,537011270
2D_TE,537020550
2D_TE,537041798
2D_TE,537020118
2D_TE,537058470
2E_EE,537017014
2E_EE,537019094
2E_EE,536960518
2E_EE,537018982
2E_EE,537043318
2E_EE,537019430
2E_EE,537020038
2E_EE,537019350
2E_EE,537016822
2E_EE,537018550
2E_EE,537041782
2E_EE,537019270
2E_EE,537042790
2E_EE,537042614
2E_EE,537057174
2E_EE,537010070
2E_EE,537010358
2E_EE,536960342
2E_EE,537052742
2E_EE,537018774
2E_EE,537047670
2E_EE,537043910
2E_EE,537020902
2E_EE,537041318
2E_EE,536961414
2E_EE,537058502
2E_EE,537043302
2F_TE,537040870
2F_TE,537041206
2F_TE,537042438
2F_TE,537019110
2F_TE,536956422
2F_TE,537043990
2F_TE,537042598
2F_TE,537012198
2F_TE,536955398
2F_TE,536956678
2F_TE,537045670
2F_TE,537058406
2F_TE,537047478
2F_TE,537042742
2F_TE,537058230
2F_TE,537059462
2F_TE,537042182
2F_TE,537058326
2F_TE,537057206
2F_TE,536956454
2F_TE,536955142
2F_TE,537010982
2F_TE,537019814
2F_TE,537019718
2F_TE,537041526
2F_TE,537047686
2F_TE,537019446
2F_TE,952020118
2F_TE,537020374
2F_TE,537058598
3A_SA,952217350
3A_SA,951638374
3A_SA,952059478
3A_SA,951938262
3A_SA,952045590
3A_SA,537042486
3A_SA,952052150
3A_SA,536955974
3A_SA,952012134
3B_ES,536960934
3B_ES,952018998
3B_ES,537020854
3B_ES,952108934
3B_ES,952012694
3B_ES,952039814
3B_ES,951929462
3B_ES,951748006
3B_ES,952162406
3B_ES,952222966
3B_ES,951944838
3B_ES,952060070
3C_NA,951637286
3C_NA,952038598
3C_NA,952012246
3C_NA,951929622
3C_NA,952038486
3C_NA,952059494
3C_NA,952052310
3C_NA,951637222
3C_NA,952060358
3C_NA,952162886
3C_NA,952045190
3C_NA,952019830
3C_NA,952108646
3C_NA,952225750
3C_NA,952004150
3C_NA,952012422
3C_NA,952163862
3C_NA,951937510
3C_NA,951722102
3C_NA,952018102
3C_NA,951944854
3C_NA,952218502
3C_NA,951637974
3C_NA,951938326
3C_NA,951944326
3C_NA,952020198
3C_NA,952224758
3C_NA,952018726
3C_NA,537042102
3D_TE,952004246
3D_TE,951636902
3D_TE,951936214
3D_TE,952163878
3D_TE,952010710
3D_TE,951936566
3D_TE,952218790
3D_TE,951944070
3D_TE,952059606
3D_TE,952024838
3D_TE,951729398
3D_TE,952018614
3D_TE,952225078
3D_TE,952059798
3D_TE,952046774
3D_TE,952053638
3D_TE,952157078
3D_TE,951747830
3D_TE,952163174
3D_TE,952231446
3D_TE,952004502
3D_TE,951937734
3D_TE,951638182
3D_TE,951936198
3D_TE,952157334
3D_TE,952040502
3D_TE,952225094
3D_TE,952018070
3D_TE,952224902
3E_EE,952060534
3E_EE,537059606
3E_EE,952040422
3E_EE,952004614
3E_EE,951748342
3E_EE,952010678
3E_EE,951728982
3E_EE,537041430
3E_EE,951753702
3E_EE,537052758
3E_EE,537041078
3E_EE,952012454
3E_EE,952038582
3E_EE,951748422
3E_EE,952039190
3E_EE,951748054
3E_EE,951730550
3E_EE,537046502
3E_EE,537041926
3E_EE,952044902
3E_EE,951638294
3E_EE,951937862
3E_EE,951729430
3E_EE,952018950
3E_EE,952156278
3E_EE,952011686
3F_TE,537057350
3F_TE,952157238
3F_TE,952045014
3F_TE,537043350
3F_TE,951936790
3F_TE,952018742
3F_TE,952231046
3F_TE,537042502
3F_TE,537053206
3F_TE,952047366
3F_TE,952012486
3F_TE,952052134
3F_TE,952047222
3F_TE,537018726
3F_TE,952011670
3F_TE,952047110
3F_TE,951637718
3F_TE,536957030
3F_TE,951753798
3F_TE,537053286
3F_TE,537018966
3F_TE,952238934
3F_TE,536956166
3F_TE,536960614
3F_TE,537052838
3F_TE,536961478
3F_TE,537058006
TE4,536956918
TE4,537058966
TE4,537057654
TE4,536956614
TE4,537059238
TE4,536960694
TE4,537047414
TE4,537042262
TE4,537059622
TE4,536957382
TE4,536961030
TE4,536956374
TE4,537012838
TE4,537057718
TE4,536955638
Ek20,934219478
Ek20,934219974
Ek20,934946630
Ek20,934902854
Ek20,934109206
Ek20,934219590
Ek20,934137734
Ek20,934955094
Ek20,936328662
Ek20,934624662
Ek20,934903078
Ek20,936343814
Ek20,934136518
Ek20,935626198
Ek20,936316678
Ek20,935546854
Ek20,935846214
Ek20,935544886
Ek20,935546694
Ek20,935845974
Ek20,934625254
Ek20,934134870
Ek20,936327814
Ek20,935019814
Ek20,936158550
Ek20,935018598
Ek20,934625734
Ek20,934155958
Ek20,936419462
Ek20,935627782
Ek20,934641862
Ek20,935827846
Na20,536956630
Na20,537043222
Na20,537030102
Na20,537053478
Na20,536960294
Na20,537012310
Na20,537057750
Na20,536956102
Na20,537058518
Na20,537059446
Na20,537012374
Na20,536961014
Na20,537030134
Na20,537009990
Na20,536960150
Na20,536961574
Na20,537052438
Na20,537046294
Na20,537011926
Na20,537010198
Na20,536955094
Na20,537059382
Na20,537052806
Na20,537052630
Na20,536960246
Na20,537053222
Na20,537009382
Na20,536956486
Na20,536957350
Na20,537056982
Na20,537053046
Na20,536956022
Na20,536955734
Na20,536956950
Sa20,537012822
Sa20,536957302
Sa20,536953910
Sa20,536955590
Sa20,536956710
Sa20,536955990
Sa20,536956470
Sa20,537059078
Sa20,536949350
Sa20,536955686
Sa20,536961366
Sa20,537059318
Sa20,537058566
Sa20,536961446
Sa20,537059654
Sa20,536955926
Sa20,536957286
Sa20,536960630
Sa20,536955462
Sa20,537011302
Sa20,536961494
Sa20,537052614
Sa20,537126630
Sa20,536961254
Sa20,537011702
Sa20,537053366
Sa20,536957046
Sa20,537010262
Sa20,537059510
Sa20,537009446
Sa20,537011590
